"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.665858793E1,-8.787368238E-2,-2.132143825E-1,2.070646286E-1,3.099321174E-1
1.666361168E1,-1.074494123E-1,-2.494165003E-1,2.481708527E-1,3.678895744E-1
1.666863402E1,-1.026589423E-1,-2.614749074E-1,2.913074493E-1,4.046826110E-1
1.667365637E1,-9.958052635E-2,-2.803113759E-1,3.459558487E-1,4.562632989E-1
1.667867871E1,-1.124539077E-1,-3.011683524E-1,3.763856888E-1,4.949893378E-1
1.668370106E1,-1.267904341E-1,-3.119913936E-1,4.350576401E-1,5.501723312E-1
1.668872335E1,-1.422161460E-1,-3.294873238E-1,4.528436661E-1,5.778016222E-1
1.669375814E1,-1.326459795E-1,-3.561638296E-1,4.918470383E-1,6.215795512E-1
1.669878048E1,-1.506995112E-1,-3.564859331E-1,4.901285172E-1,6.245146327E-1
1.670380283E1,-1.464174390E-1,-3.542079628E-1,4.836635590E-1,6.171156987E-1
1.670882517E1,-1.154939532E-1,-3.492980599E-1,4.772491455E-1,6.025900222E-1
1.671384751E1,-1.177984402E-1,-3.162201047E-1,4.756374359E-1,5.831831595E-1
1.671886980E1,-1.178339049E-1,-3.025638163E-1,4.597902298E-1,5.628825344E-1
1.672388189E1,-9.894008934E-2,-2.964023948E-1,4.440784454E-1,5.430001718E-1
1.672890423E1,-1.017577648E-1,-2.739088237E-1,3.999938965E-1,4.953542204E-1
1.673392658E1,-1.357128620E-1,-2.541257739E-1,3.919162750E-1,4.864116122E-1
1.673894892E1,-1.816958785E-1,-2.348101735E-1,3.245220184E-1,4.398451435E-1
1.674397126E1,-2.276756763E-1,-2.492169738E-1,2.885770798E-1,4.440968865E-1
1.674899356E1,-2.928103805E-1,-2.685558200E-1,2.505617142E-1,4.697247279E-1
1.675402569E1,-3.412555754E-1,-2.784744501E-1,2.199954987E-1,4.923427734E-1
1.675904804E1,-3.634887040E-1,-2.577869296E-1,2.110652924E-1,4.930787935E-1
1.676407038E1,-3.477960527E-1,-2.731517851E-1,1.689538956E-1,4.734125165E-1
1.676909272E1,-2.966110706E-1,-2.788260579E-1,1.984596252E-1,4.528888612E-1
1.677411507E1,-2.600112557E-1,-2.702440917E-1,2.087144852E-1,4.291846439E-1
1.677913736E1,-2.474812269E-1,-2.573416531E-1,2.331352234E-1,4.264079226E-1
1.678414913E1,-2.228680402E-1,-2.876120210E-1,2.787256241E-1,4.583435518E-1
1.678917147E1,-1.886522621E-1,-3.014074862E-1,3.381824493E-1,4.907173502E-1
1.679419382E1,-1.944842041E-1,-3.248420656E-1,3.377437592E-1,5.073631047E-1
1.679921616E1,-2.232945561E-1,-3.341805339E-1,2.779102325E-1,4.886421854E-1
1.680423850E1,-2.392565906E-1,-3.576779962E-1,2.043132782E-1,4.763624468E-1
1.680926080E1,-2.877683043E-1,-3.451185226E-1,1.835870743E-1,4.854086995E-1
1.681428043E1,-3.140248358E-1,-3.422477543E-1,1.630287170E-1,4.922636341E-1
1.681930277E1,-2.495285720E-1,-3.230642974E-1,1.236333847E-1,4.265211159E-1
1.682432512E1,-1.881523579E-1,-2.782049477E-1,1.392021179E-1,3.635609060E-1
1.682934746E1,-1.105537862E-1,-2.269448787E-1,1.071271896E-1,2.742304731E-1
1.683436980E1,-7.176773995E-2,-1.738838851E-1,-2.445411682E-2,1.896950654E-1
1.683939210E1,-7.896260172E-2,-1.520356387E-1,-1.834373474E-1,2.509963911E-1
1.684441517E1,-1.059367657E-1,-1.159537509E-1,-2.579431534E-1,3.019975845E-1
1.684943751E1,-1.645585597E-1,-1.110497713E-1,-2.700548172E-1,3.351733515E-1
1.685445986E1,-2.023556828E-1,-1.157911792E-1,-2.868108749E-1,3.696158784E-1
1.685948220E1,-1.911510229E-1,-7.071108371E-2,-2.891654968E-1,3.537731695E-1
1.686450455E1,-1.570629478E-1,-5.936992168E-2,-3.009958267E-1,3.446622185E-1
1.686952684E1,-1.571926028E-1,-6.940443814E-2,-3.293485641E-1,3.714794303E-1
1.687454876E1,-9.876547754E-2,-3.655140847E-2,-3.432025909E-1,3.589967179E-1
1.687957111E1,-3.421999142E-2,8.310280740E-3,-3.355503082E-1,3.373930615E-1
1.688459345E1,-2.305077761E-2,1.038498431E-2,-3.113193512E-1,3.123442407E-1
1.688961580E1,-2.881203592E-2,-2.785439789E-2,-2.373981476E-1,2.407568927E-1
1.689463809E1,-5.352801085E-2,-8.474165946E-2,-8.094501495E-2,1.288351359E-1
1.689966043E1,-1.181065738E-1,-1.079590693E-1,3.619384766E-2,1.640558382E-1
1.690469845E1,-1.721345931E-1,-1.524192989E-1,1.095933914E-1,2.547011430E-1
1.690972080E1,-1.585006416E-1,-1.513222754E-1,1.491174698E-1,2.650601898E-1
1.691474314E1,-1.253473163E-1,-1.739892066E-1,2.120599747E-1,3.015851895E-1
1.691976548E1,-1.248909459E-1,-2.298271060E-1,2.839698792E-1,3.860791878E-1
1.692478783E1,-1.143087149E-1,-2.189940810E-1,3.623943329E-1,4.385824236E-1
1.692981012E1,-1.010174826E-1,-2.346371561E-1,3.950214386E-1,4.704264701E-1
1.693482085E1,-8.508879691E-2,-2.222607881E-1,4.036102295E-1,4.685522155E-1
1.693984319E1,-5.261234194E-2,-1.723973900E-1,3.669853210E-1,4.088607886E-1
1.694486554E1,-1.813182980E-2,-1.517167687E-1,2.736511230E-1,3.134193330E-1
1.694988788E1,-2.215219289E-2,-1.362218857E-1,1.573390961E-1,2.092909767E-1
1.695491022E1,-2.861526608E-2,-9.229984134E-2,7.763290405E-2,1.239554838E-1
1.695993251E1,-4.294782877E-3,-5.803942680E-2,-6.155014038E-3,5.852268297E-2
1.696495564E1,-3.258998692E-2,-3.335954994E-2,-5.360698700E-2,7.105403489E-2
1.696997798E1,-6.317672879E-2,-2.282766253E-2,-8.640289307E-2,1.094434154E-1
1.697500033E1,-4.113910347E-2,4.607722163E-3,-1.189222336E-1,1.259212237E-1
1.698002267E1,-3.363902122E-2,2.742635459E-2,-1.440382004E-1,1.504353411E-1
1.698504501E1,-2.547115088E-3,3.864405304E-2,-1.285533905E-1,1.342602877E-1
1.699006730E1,-1.663883030E-2,4.532630742E-2,-1.512060165E-1,1.587280198E-1
1.699509038E1,7.449924946E-3,4.529400170E-2,-1.332798004E-1,1.409629496E-1
1.700011272E1,5.746746063E-2,4.303587228E-2,-6.561470032E-2,9.726193619E-2
1.700513507E1,1.212646365E-1,5.297590420E-2,-4.364299774E-2,1.393422755E-1
1.701015741E1,7.298357785E-2,5.322013423E-2,3.753185272E-2,9.781423869E-2
1.701517975E1,-1.057952642E-2,-6.086349487E-3,9.664916992E-2,9.741679566E-2
1.702020204E1,-1.241679937E-1,-7.940959185E-2,1.885271072E-1,2.393032471E-1
1.702522304E1,-1.510750353E-1,-1.052791551E-1,2.820024490E-1,3.367977851E-1
1.703024538E1,-1.847727001E-1,-1.125957146E-1,3.081750870E-1,3.765509658E-1
1.703526772E1,-2.038763463E-1,-1.300737858E-1,3.364953995E-1,4.143837692E-1
1.704029007E1,-1.728741974E-1,-9.111461043E-2,2.861785889E-1,3.465336132E-1
1.704531241E1,-1.208460405E-1,-6.946631521E-2,2.030210495E-1,2.462658746E-1
1.705033470E1,-7.895579189E-2,-2.930466086E-2,7.304668427E-2,1.114836235E-1
1.705535866E1,-5.667262524E-2,-2.040994167E-2,-1.201629639E-3,6.024778905E-2
1.706038100E1,-1.804648340E-2,3.369903564E-2,-4.394531250E-2,5.824509470E-2
1.706540335E1,-1.299381256E-2,4.939840361E-2,-1.195869446E-1,1.300387587E-1
1.707042569E1,-3.658673167E-2,4.648535326E-2,-1.827135086E-1,1.920513036E-1
1.707544804E1,-7.650044560E-2,4.412056878E-2,-2.049245834E-1,2.231435136E-1
1.708047033E1,-1.013525873E-1,5.908573791E-2,-2.293291092E-1,2.575952478E-1
1.708549001E1,-9.242131561E-2,6.980554760E-2,-2.464027405E-1,2.722660915E-1
1.709051236E1,-1.282775253E-1,6.676341593E-2,-2.253284454E-1,2.677412660E-1
1.709553465E1,-1.255609393E-1,5.704523996E-2,-1.592941284E-1,2.106996161E-1
1.710055699E1,-1.133097410E-1,4.762279987E-2,-9.143447876E-2,1.531903795E-1
1.710557934E1,-1.058057323E-1,7.391609997E-2,-8.115577698E-2,1.524621362E-1
1.711060163E1,-4.552634060E-2,8.822233230E-2,-5.434226990E-2,1.131764547E-1
1.711562366E1,-4.223848879E-2,8.609893918E-2,-8.952331543E-2,1.311927638E-1
1.712064600E1,-4.858261347E-2,6.050438434E-2,-1.410350800E-1,1.609718753E-1
1.712566835E1,-1.253183186E-2,5.164918676E-2,-8.996295929E-2,1.044893265E-1
1.713069064E1,3.743365407E-3,6.625610590E-2,2.482700348E-2,7.085382456E-2
1.713571298E1,-2.561521530E-2,6.824091077E-2,1.125307083E-1,1.340750591E-1
1.714073533E1,-3.614021838E-2,2.455348521E-2,1.329917908E-1,1.399850186E-1
1.714576444E1,9.965240955E-3,1.930147409E-3,1.984205246E-1,1.986799841E-1
1.715078678E1,3.895774484E-2,2.136829495E-2,2.466688156E-1,2.506388129E-1
1.715580913E1,4.870890081E-2,1.853520423E-2,2.660036087E-1,2.710609353E-1
1.716083142E1,3.716056049E-2,-3.747358918E-3,2.020282745E-1,2.054516334E-1
1.716585376E1,1.615862548E-2,-7.950514555E-5,1.195793152E-1,1.206661515E-1
1.717087611E1,1.444728673E-2,5.676932633E-3,6.632232666E-2,6.811462891E-2
1.717589408E1,-2.519790828E-2,1.839317381E-3,-1.737213135E-2,3.066119074E-2
1.718091642E1,-1.720720530E-2,2.199507132E-2,-6.710529327E-2,7.268418990E-2
1.718593876E1,5.026891828E-3,2.535359561E-2,-1.021699905E-1,1.053887158E-1
1.719096106E1,2.259074152E-2,5.729664862E-2,-1.250677109E-1,1.394101139E-1
1.719598340E1,4.244013131E-2,7.276085019E-2,-1.406450272E-1,1.639400187E-1
1.720100574E1,8.087100089E-2,1.168076321E-1,-1.988439560E-1,2.443830202E-1
1.720602496E1,9.755334258E-2,1.322349012E-1,-2.565546036E-1,3.046686534E-1
1.721104736E1,1.067112684E-1,1.432425380E-1,-3.066492081E-1,3.548794955E-1
1.721606965E1,1.227662116E-1,1.404716223E-1,-3.088083267E-1,3.607858119E-1
1.722109199E1,1.006808132E-1,1.166456640E-1,-2.776889801E-1,3.175751986E-1
1.722611434E1,5.528746545E-2,8.614798635E-2,-2.420825958E-1,2.628348580E-1
1.723113663E1,1.533837616E-2,6.571684778E-2,-2.139053345E-1,2.242977084E-1
1.723615980E1,-1.688855886E-2,4.329157993E-2,-1.717138290E-1,1.778904815E-1
1.724118215E1,-2.472558618E-2,3.329565376E-2,-1.560115814E-1,1.614297640E-1
1.724620449E1,-2.753663063E-2,3.046153113E-2,-1.261911392E-1,1.327040863E-1
1.725122678E1,-7.055118680E-2,6.534609944E-3,-9.662246704E-2,1.198168278E-1
1.725624913E1,-8.449225128E-2,-1.233519986E-2,-1.005620956E-1,1.319235868E-1
1.726127147E1,-7.223773003E-2,-2.871809155E-2,-1.020917892E-1,1.283189458E-1
1.726629371E1,-6.731580198E-2,-7.362342626E-2,-2.996540070E-2,1.041621396E-1
1.727131606E1,-7.679232955E-2,-6.155572087E-2,2.255630493E-2,1.009700725E-1
1.727633840E1,-6.258964539E-2,-5.237480626E-2,9.127140045E-2,1.224379540E-1
1.728136069E1,-6.756120920E-2,-8.655208349E-2,1.047763824E-1,1.517691354E-1
1.728638304E1,-8.178405464E-2,-9.947915375E-2,5.164718628E-2,1.387521729E-1
1.729140538E1,-1.128276214E-1,-9.106914699E-2,-1.053524017E-2,1.453776220E-1
1.729642777E1,-1.343161911E-1,-8.292946219E-2,-1.007022858E-1,1.872407147E-1
1.730145012E1,-1.416304260E-1,-7.733139396E-2,-1.616039276E-1,2.283750238E-1
1.730647246E1,-1.277098954E-1,-4.775966331E-2,-2.029895782E-1,2.445313307E-1
1.731149475E1,-6.649711728E-2,-1.545514911E-3,-2.273969650E-1,2.369253784E-1
1.731651710E1,2.488084137E-2,4.469667375E-2,-2.468452454E-1,2.520901110E-1
1.732153944E1,9.391073883E-2,6.483349949E-2,-2.613735199E-1,2.851994503E-1
1.732656418E1,1.599893570E-1,8.308979869E-2,-2.258930206E-1,2.890123973E-1
1.733158652E1,1.733087152E-1,7.071628422E-2,-1.740779877E-1,2.556166063E-1
1.733660882E1,1.368387192E-1,5.626743287E-2,-8.231449127E-2,1.693119445E-1
1.734163116E1,7.005077600E-2,1.864993945E-3,-4.358291626E-2,8.252308775E-2
1.734665350E1,2.545897663E-2,-3.529527783E-2,2.332687378E-2,4.937670674E-2
1.735167585E1,3.381177783E-2,-4.606329650E-2,1.348075867E-1,1.464177210E-1
1.735670543E1,5.201131105E-2,-5.916641653E-2,1.740818024E-1,1.910767260E-1
1.736172777E1,1.085357219E-1,-3.678520396E-2,2.177696228E-1,2.460828372E-1
1.736675012E1,1.008130014E-1,-4.578519240E-2,2.777118683E-1,2.989706121E-1
1.737177241E1,1.148463339E-1,-5.750218779E-2,2.801332474E-1,3.081733575E-1
1.737679475E1,8.626331389E-2,-6.235939637E-2,2.635231018E-1,2.842085129E-1
1.738181710E1,7.243245840E-2,-6.051775441E-2,2.256631851E-1,2.446073031E-1
1.738684465E1,5.629138649E-2,-3.530158848E-2,1.596126556E-1,1.728904919E-1
1.739186699E1,3.543017805E-2,-4.391315207E-2,1.012420654E-1,1.159034868E-1
1.739688934E1,2.889397740E-2,-3.122379631E-2,2.435398102E-2,4.901942245E-2
1.740191163E1,1.254706085E-2,-9.296312928E-3,-3.525447845E-2,3.855811745E-2
1.740693397E1,3.160680830E-2,2.664860152E-2,-7.535266876E-2,8.594860664E-2
1.741195632E1,5.014552176E-2,5.252881348E-2,-1.151084900E-1,1.361022192E-1
1.741697007E1,7.049214840E-2,6.161125749E-2,-1.426439285E-1,1.706235048E-1
1.742199241E1,5.472548306E-2,6.374142319E-2,-1.438112259E-1,1.665518424E-1
1.742701475E1,7.699725032E-2,6.837783754E-2,-1.877250671E-1,2.141140025E-1
1.743203704E1,7.781054080E-2,5.655484647E-2,-2.122697830E-1,2.330480459E-1
1.743705939E1,5.021701753E-2,5.955310911E-2,-2.176084518E-1,2.311314777E-1
1.744208173E1,4.914212227E-2,6.552254409E-2,-2.395334244E-1,2.531489944E-1
1.744709871E1,6.253899634E-2,5.306246504E-2,-2.256488800E-1,2.400919997E-1
1.745212106E1,1.355765760E-1,6.492997706E-2,-1.976356506E-1,2.483077934E-1
1.745714340E1,2.130683064E-1,5.345139280E-2,-1.294794083E-1,2.549903366E-1
1.746216569E1,2.329005599E-1,4.955053329E-2,-7.614421844E-2,2.499917362E-1
1.746718804E1,2.217883170E-1,7.875539362E-3,-1.850605011E-2,2.226983510E-1
1.747221038E1,1.655796766E-1,-4.058726504E-2,6.716156006E-2,1.832338139E-1
1.747723194E1,6.454622746E-2,-7.919485867E-2,1.782493591E-1,2.054528538E-1
1.748225428E1,3.763040900E-2,-1.179434508E-1,2.646665573E-1,2.921901638E-1
1.748727663E1,3.394663334E-3,-1.261557043E-1,3.289937973E-1,3.523687048E-1
1.749229892E1,2.867570519E-2,-1.209231913E-1,3.357753754E-1,3.580360554E-1
1.749732126E1,4.176414013E-2,-8.531644940E-2,2.807378769E-1,2.963728993E-1
1.750234361E1,1.090689600E-1,-5.279865488E-2,2.356691360E-1,2.649975050E-1
1.750736705E1,1.520063877E-1,-1.384187490E-2,1.482181549E-1,2.127584566E-1
1.751238939E1,1.779068708E-1,1.052617282E-2,1.161355972E-1,2.127184335E-1
1.751741173E1,1.705960929E-1,4.692601413E-2,1.542377472E-2,1.776034081E-1
1.752243402E1,1.732146740E-1,7.393012196E-2,-2.507019043E-2,1.899934227E-1
1.752745637E1,1.429200470E-1,5.846659839E-2,-6.523609161E-2,1.676312340E-1
1.753247871E1,8.262169361E-2,6.725760549E-2,-8.370399475E-2,1.354853811E-1
1.753750366E1,5.169767141E-2,5.021160468E-2,-7.589721680E-2,1.046625147E-1
1.754252600E1,4.509890079E-2,6.434900314E-2,-7.529163361E-2,1.088280072E-1
1.754754835E1,6.938514113E-2,8.570688218E-2,-8.894252777E-2,1.416712416E-1
1.755257064E1,1.052946746E-1,9.279140830E-2,-7.872295380E-2,1.609177349E-1
1.755759293E1,1.452397406E-1,1.116871163E-1,-5.194759369E-2,1.904393518E-1
1.756261533E1,1.820083261E-1,1.206546724E-1,-3.963661194E-2,2.219361208E-1
1.756764069E1,1.776705384E-1,1.103794277E-1,3.465652466E-3,2.091947634E-1
1.757266298E1,1.706823707E-1,1.093699038E-1,-8.420944214E-3,2.028919905E-1
1.757768533E1,1.374666989E-1,8.197357506E-2,5.106353760E-2,1.680007297E-1
1.758270767E1,1.115516424E-1,8.305081725E-2,2.928733826E-2,1.421230289E-1
1.758772996E1,8.115494251E-2,6.274150312E-2,-1.811027527E-3,1.025958124E-1
1.759275230E1,1.130890846E-1,6.165457517E-2,-1.776695251E-3,1.288160873E-1
1.759779819E1,1.357760131E-1,4.415140301E-2,6.179809570E-4,1.427755372E-1
1.760282054E1,1.444903314E-1,3.888199478E-2,2.198219299E-2,1.512365108E-1
1.760784293E1,1.344924867E-1,5.034111068E-2,5.266094208E-2,1.529563050E-1
1.761286533E1,1.106894016E-1,3.568375856E-2,9.494972229E-2,1.501363514E-1
1.761788777E1,7.335242629E-2,1.624481939E-2,1.558761597E-1,1.730371340E-1
1.762291012E1,2.470964193E-2,-2.497430518E-2,2.186632156E-1,2.214675692E-1
1.762791757E1,-6.851762533E-3,-4.290945455E-2,2.262887955E-1,2.304230607E-1
1.763293991E1,-1.222047210E-2,-2.826181799E-2,1.934757233E-1,1.959105045E-1
1.763796236E1,1.075604558E-2,1.885128394E-2,1.371879578E-1,1.388942014E-1
1.764298470E1,3.560718894E-2,4.341732711E-2,3.149414062E-2,6.438025389E-2
1.764800710E1,2.673715353E-2,7.691814005E-2,-1.041908264E-1,1.322384360E-1
1.765302949E1,5.806955695E-2,1.172107607E-1,-2.221069336E-1,2.577633136E-1
1.765803757E1,8.878079057E-2,1.739071310E-1,-3.722858429E-1,4.203837149E-1
1.766305991E1,7.627478242E-2,1.971705258E-1,-4.903240204E-1,5.339585224E-1
1.766808236E1,7.570385933E-2,2.351172566E-1,-5.931253433E-1,6.425020401E-1
1.767310470E1,3.006002307E-2,2.096956968E-1,-6.974506378E-1,7.289123970E-1
1.767812715E1,1.480668783E-3,2.067505866E-1,-7.581520081E-1,7.858387015E-1
1.768314949E1,-3.051072359E-3,2.046635896E-1,-7.399616241E-1,7.677497634E-1
1.768817986E1,-9.866952896E-3,2.034272850E-1,-7.052993774E-1,7.341166316E-1
1.769320220E1,-1.646941900E-2,1.743137985E-1,-6.424274445E-1,6.658600180E-1
1.769822465E1,-1.826593280E-2,1.672375500E-1,-5.777063370E-1,6.017031280E-1
1.770324704E1,-1.540035009E-2,1.442635506E-1,-5.301551819E-1,5.496486693E-1
1.770826944E1,-2.707199752E-2,1.123911291E-1,-5.091257095E-1,5.220858618E-1
1.771329179E1,-3.377467394E-3,1.192046106E-1,-5.215206146E-1,5.349812127E-1
1.771830730E1,-3.947138786E-3,9.078462422E-2,-4.292802811E-1,4.387926476E-1
1.772332970E1,-5.708746612E-2,2.263096347E-2,-3.401765823E-1,3.456750591E-1
1.772835210E1,-8.613771200E-2,-3.746184334E-2,-2.423095703E-1,2.598788622E-1
1.773337449E1,-9.367477894E-2,-8.274433017E-2,-1.072454453E-1,1.646911470E-1
1.773839689E1,-7.264867425E-2,-1.253677905E-1,5.995464325E-2,1.568103058E-1
1.774341923E1,-1.229660064E-1,-1.728469729E-1,2.542686462E-1,3.311332953E-1
1.774844168E1,-1.153913736E-1,-2.301439047E-1,3.685588837E-1,4.495742839E-1
1.775346408E1,-1.051991582E-1,-2.331894040E-1,4.438838959E-1,5.123251644E-1
1.775848647E1,-8.982677758E-2,-2.347567976E-1,4.568052292E-1,5.213929625E-1
1.776350887E1,-1.074802727E-1,-2.325292677E-1,4.102210999E-1,4.836354206E-1
1.776853126E1,-1.150200665E-1,-1.956540048E-1,2.856206894E-1,3.648140396E-1
1.777355361E1,-1.127881706E-1,-1.311380416E-1,1.382980347E-1,2.214603887E-1
1.777857684E1,-1.031887233E-1,-9.121912718E-2,-3.630924225E-2,1.424331522E-1
1.778359918E1,-1.102462262E-1,7.813553326E-3,-2.474708557E-1,2.710297150E-1
1.778862158E1,-8.145599067E-2,9.915953875E-2,-4.307451248E-1,4.494541746E-1
1.779364402E1,-7.190959156E-2,1.476094425E-1,-6.077432632E-1,6.295326925E-1
1.779866642E1,-3.837688267E-2,2.344438583E-1,-7.025060654E-1,7.415871356E-1
1.780368876E1,-2.640017867E-2,3.071794808E-1,-8.036098480E-1,8.607235274E-1
1.780873126E1,-2.148631215E-2,3.566471934E-1,-8.896245956E-1,9.586922360E-1
1.781375366E1,-1.889607310E-2,3.857036531E-1,-9.677991867E-1,1.041997906E0
1.781877606E1,5.050376058E-3,4.277800322E-1,-9.740581512E-1,1.063865849E0
1.782379845E1,-2.078312635E-2,4.305142164E-1,-9.588947296E-1,1.051310388E0
1.782882085E1,-5.585642159E-2,4.060041904E-1,-9.058485031E-1,9.942438600E-1
1.783384319E1,-5.991528928E-2,3.424946666E-1,-8.104763031E-1,8.819094491E-1
1.783884257E1,-7.588718832E-2,3.112791181E-1,-6.470012665E-1,7.219862835E-1
1.784386496E1,-9.662581980E-2,2.501550615E-1,-4.634952545E-1,5.354829174E-1
1.784888736E1,-1.079011485E-1,1.948596090E-1,-2.886295319E-1,3.645818588E-1
1.785390975E1,-5.768421292E-2,1.329524368E-1,-9.144496918E-2,1.713651110E-1
1.785893215E1,-3.443357348E-2,5.705253035E-2,1.183691025E-1,1.358377953E-1
1.786395449E1,-9.973800182E-2,-1.876880974E-2,3.193273544E-1,3.350670030E-1
1.786898121E1,-1.743100286E-1,-7.580190897E-2,5.186252594E-1,5.523604576E-1
1.787400361E1,-2.106114626E-1,-1.451987028E-1,6.164999008E-1,6.674668375E-1
1.787902600E1,-2.373620272E-1,-1.960673183E-1,6.898097992E-1,7.553943899E-1
1.788404840E1,-2.666200101E-1,-1.976801157E-1,7.292575836E-1,8.012367198E-1
1.788907080E1,-2.151692212E-1,-1.666690707E-1,6.852378845E-1,7.373108783E-1
1.789409314E1,-1.598035991E-1,-1.175652519E-1,6.320886612E-1,6.624913995E-1
1.789911147E1,-6.032358110E-2,-9.080265462E-2,5.746421814E-1,5.848911806E-1
1.790413387E1,1.653666794E-2,-4.333391041E-2,5.533132553E-1,5.552538588E-1
1.790915626E1,1.279745698E-1,-8.448548615E-3,5.606765747E-1,5.751583173E-1
1.791417866E1,1.623101234E-1,1.411417872E-2,5.371007919E-1,5.612673578E-1
1.791920106E1,1.726037264E-1,5.038333684E-2,5.208463669E-1,5.510094962E-1
1.792422340E1,1.542032957E-1,5.051685125E-2,5.071039200E-1,5.324330891E-1
1.792924798E1,1.169024855E-1,4.802659154E-2,5.219831467E-1,5.370653126E-1
1.793427038E1,1.300603896E-1,3.569818288E-2,5.628595352E-1,5.787926413E-1
1.793929277E1,1.744072139E-1,5.632383376E-2,5.724983215E-1,6.011194379E-1
1.794431517E1,2.021208256E-1,6.914103031E-2,5.464086533E-1,5.866819638E-1
1.794933757E1,2.156093717E-1,9.078609198E-2,5.704097748E-1,6.165199322E-1
1.795435991E1,2.433955073E-1,1.065715179E-1,5.181779861E-1,5.823291910E-1
1.795937934E1,2.731181681E-1,1.715421677E-1,4.117431641E-1,5.230226402E-1
1.796440173E1,2.737695575E-1,1.906724274E-1,3.370838165E-1,4.742691689E-1
1.796942413E1,3.027101159E-1,2.141802162E-1,2.440462112E-1,4.439201871E-1
1.797444652E1,3.073411584E-1,2.301050127E-1,1.945514679E-1,4.304151230E-1
1.797946892E1,2.996886671E-1,2.647388875E-1,1.597318649E-1,4.305975434E-1
1.798449126E1,3.014932573E-1,3.088359833E-1,1.133327484E-1,4.462310619E-1
1.798951980E1,3.221744895E-1,2.980189919E-1,7.682800293E-2,4.455493949E-1
1.799454220E1,3.379334509E-1,3.114583194E-1,6.438922882E-2,4.640595595E-1
1.799956460E1,3.443135619E-1,2.919814885E-1,4.967784882E-2,4.541727724E-1
1.800458699E1,3.270902634E-1,2.920266688E-1,1.087303162E-1,4.517630987E-1
1.800960934E1,2.746879160E-1,2.780224681E-1,1.506538391E-1,4.188633706E-1
1.801463173E1,2.894944549E-1,2.548321187E-1,1.779708862E-1,4.247588545E-1
1.801966064E1,2.831053436E-1,2.391113341E-1,2.121782303E-1,4.270157691E-1
1.802468304E1,2.818323970E-1,2.209302187E-1,2.508401871E-1,4.372190080E-1
1.802970543E1,2.640962005E-1,2.309354544E-1,2.606649399E-1,4.370631511E-1
1.803472783E1,2.181054056E-1,2.570696771E-1,2.775268555E-1,4.366645650E-1
1.803975022E1,2.389566004E-1,2.585887313E-1,2.633628845E-1,4.396912528E-1
1.804477257E1,3.117368817E-1,3.070708215E-1,1.685504913E-1,4.689153879E-1
1.804979356E1,3.173395991E-1,3.309535682E-1,5.790042877E-2,4.621548930E-1
1.805481595E1,2.753300965E-1,3.569408655E-1,-9.458637238E-2,4.606083210E-1
1.805983835E1,2.145614624E-1,3.828518391E-1,-2.552967072E-1,5.077288258E-1
1.806486074E1,1.470676661E-1,3.971699476E-1,-3.909053802E-1,5.763504854E-1
1.806988314E1,8.715951443E-2,4.142503142E-1,-5.039958954E-1,6.581883973E-1
1.807490548E1,1.830124855E-2,4.247233570E-1,-5.543775558E-1,6.986124391E-1
1.807991460E1,-1.176184416E-2,3.979718089E-1,-6.043424606E-1,7.237055419E-1
1.808493699E1,-5.293539166E-2,3.534201384E-1,-6.325235367E-1,7.264943044E-1
1.808995939E1,-9.567445517E-2,3.366072178E-1,-6.557302475E-1,7.432631956E-1
1.809498173E1,-1.282446980E-1,3.022213876E-1,-6.359891891E-1,7.157281037E-1
1.810000418E1,-1.482524276E-1,2.620305121E-1,-5.665340424E-1,6.415602799E-1
1.810502652E1,-1.986679435E-1,2.252661884E-1,-4.715337753E-1,5.590687871E-1
1.811005090E1,-2.365292907E-1,1.820974946E-1,-3.274421692E-1,4.430846161E-1
1.811507324E1,-2.550738454E-1,1.680549681E-1,-1.987991333E-1,3.644533363E-1
1.812009559E1,-2.784250081E-1,1.283115745E-1,-1.282281876E-1,3.323053014E-1
1.812511788E1,-2.472077906E-1,5.315828696E-2,-9.149074554E-2,2.689015651E-1
1.813014022E1,-2.450198233E-1,2.825979888E-2,5.422687531E-2,2.525349165E-1
1.813516257E1,-2.670755386E-1,-1.337072253E-2,1.251068115E-1,2.952284435E-1
1.814018507E1,-2.729440629E-1,-7.649990171E-2,2.476787567E-1,3.764245781E-1
1.814520741E1,-2.765978277E-1,-1.205057427E-1,3.240995407E-1,4.427962337E-1
1.815022975E1,-2.782109678E-1,-1.290757656E-1,3.737630844E-1,4.834880962E-1
1.815525204E1,-2.704661191E-1,-1.355542243E-1,4.348936081E-1,5.297728944E-1
1.816027439E1,-2.437327802E-1,-1.498269141E-1,4.717521667E-1,5.517280844E-1
1.816529673E1,-2.146389186E-1,-1.882420778E-1,5.106668472E-1,5.850517705E-1
1.817032408E1,-2.116088867E-1,-2.007134557E-1,5.231113434E-1,5.989237763E-1
1.817534642E1,-2.225449383E-1,-1.683028340E-1,5.330619812E-1,6.016703161E-1
1.818036876E1,-2.262619287E-1,-1.698765457E-1,5.096664429E-1,5.829342880E-1
1.818539106E1,-2.320620567E-1,-2.027763873E-1,4.935789108E-1,5.818859017E-1
1.819041340E1,-2.042403519E-1,-1.931986213E-1,4.752311707E-1,5.521634669E-1
