"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.789906082E1,4.926702939E-3,1.303578913E-1,2.130466048E-3,1.304683529E-1
5.790157192E1,1.731003635E-3,1.378145218E-1,6.391398143E-3,1.379735075E-1
5.790408301E1,-2.529928461E-3,1.431406885E-1,6.391398143E-3,1.433056427E-1
5.790659416E1,-2.529928461E-3,1.484668553E-1,6.391398143E-3,1.486258982E-1
5.790910525E1,-7.856093347E-3,1.569887102E-1,4.260932095E-3,1.572428977E-1
5.791161635E1,-9.986559860E-3,1.601844132E-1,5.326164886E-3,1.605837652E-1
5.791412744E1,-1.424749196E-2,1.559234858E-1,5.326164886E-3,1.566636284E-1
5.791663858E1,-1.424749196E-2,1.527277827E-1,5.326164886E-3,1.534833368E-1
5.791914968E1,-1.744319126E-2,1.505973190E-1,7.456631400E-3,1.517874131E-1
5.792166952E1,-2.063889056E-2,1.495320797E-1,9.587096982E-3,1.512538234E-1
5.792418062E1,-2.689713426E-2,1.420754492E-1,9.587096982E-3,1.449165330E-1
5.792669176E1,-3.009283356E-2,1.378145218E-1,7.456631400E-3,1.412587073E-1
5.792920286E1,-2.902759984E-2,1.420754492E-1,8.521864191E-3,1.452606519E-1
5.793171400E1,-3.222329915E-2,1.378145218E-1,9.587096982E-3,1.418558982E-1
5.793422510E1,-3.648423031E-2,1.292926520E-1,7.456631400E-3,1.345484681E-1
5.793673624E1,-3.861469775E-2,1.335535944E-1,9.587096982E-3,1.393541168E-1
5.793924739E1,-4.394086078E-2,1.431406885E-1,8.521864191E-3,1.499755918E-1
5.794175848E1,-4.926702753E-2,1.527277827E-1,9.587096982E-3,1.607635781E-1
5.794426957E1,-5.565842614E-2,1.633801162E-1,7.456631400E-3,1.727614660E-1
5.794678072E1,-6.098458916E-2,1.772281379E-1,9.587096982E-3,1.876721753E-1
5.794929181E1,-6.844121963E-2,2.038589716E-1,1.065232977E-2,2.153047909E-1
5.795179588E1,-7.376738638E-2,2.251636237E-1,9.587096982E-3,2.371332898E-1
5.795430697E1,-8.228924870E-2,2.379464209E-1,1.278279629E-2,2.520980356E-1
5.795681812E1,-9.294158220E-2,2.603163123E-1,1.597849466E-2,2.768718701E-1
5.795932921E1,-9.720251709E-2,2.869471312E-1,1.597849466E-2,3.033847354E-1
5.796184036E1,-1.025286764E-1,3.114475012E-1,1.491326280E-2,3.282287021E-1
5.796435145E1,-1.121157780E-1,3.338173926E-1,1.491326280E-2,3.524576637E-1
5.796686260E1,-1.206376404E-1,3.583177626E-1,1.597849466E-2,3.784182495E-1
5.796937369E1,-1.291595101E-1,3.924052119E-1,2.023942769E-2,4.136105219E-1
5.797188484E1,-1.302247345E-1,4.105141759E-1,1.704372838E-2,4.310114369E-1
5.797439593E1,-1.344856620E-1,4.232969582E-1,1.704372838E-2,4.444740676E-1
5.797690707E1,-1.344856620E-1,4.414059222E-1,2.023942769E-2,4.618822532E-1
5.797941817E1,-1.430075318E-1,4.531235099E-1,2.343512699E-2,4.757323560E-1
5.798195332E1,-1.430075318E-1,4.616453648E-1,2.556559257E-2,4.839640446E-1
5.798446447E1,-1.440727711E-1,4.648410678E-1,2.663082629E-2,4.873842248E-1
5.798697556E1,-1.376813650E-1,4.637758136E-1,2.769605815E-2,4.845732506E-1
5.798948671E1,-1.334204376E-1,4.648410678E-1,2.663082629E-2,4.843422678E-1
5.799199780E1,-1.323551983E-1,4.573844373E-1,2.663082629E-2,4.768937229E-1
5.799450895E1,-1.238333359E-1,4.456668794E-1,2.876129188E-2,4.634445753E-1
5.799702004E1,-1.099853069E-1,4.424711764E-1,2.982652560E-2,4.569104193E-1
5.799953119E1,-9.826774895E-2,4.392754734E-1,2.769605815E-2,4.509839949E-1
5.800204228E1,-8.761541545E-2,4.371449947E-1,2.769605815E-2,4.466981969E-1
5.800455343E1,-8.335448056E-2,4.446016252E-1,2.663082629E-2,4.531310798E-1
5.800706452E1,-8.015878499E-2,4.552539587E-1,2.450035885E-2,4.629058925E-1
5.800957567E1,-7.483261824E-2,4.776238501E-1,1.810896210E-2,4.837896211E-1
5.801206588E1,-6.737598777E-2,4.978632927E-1,1.491326280E-2,5.026229077E-1
5.801457697E1,-6.524552405E-2,5.170374513E-1,9.587096982E-3,5.212260708E-1
5.801708812E1,-6.098458916E-2,5.457987785E-1,4.260932095E-3,5.492117827E-1
5.801959921E1,-5.885412544E-2,5.745600462E-1,-1.065233024E-3,5.775674761E-1
5.802211036E1,-5.778888986E-2,6.074491143E-1,-5.326164886E-3,6.102150034E-1
5.802462145E1,-5.565842614E-2,6.351451874E-1,-6.391398143E-3,6.376112604E-1
5.802713260E1,-5.459319428E-2,6.628412604E-1,-8.521864191E-3,6.651402676E-1
5.802964369E1,-5.246272683E-2,6.958634853E-1,-1.384802908E-2,6.979757129E-1
5.803215484E1,-5.352795869E-2,7.203638554E-1,-1.171756350E-2,7.224448960E-1
5.803466593E1,-5.246272683E-2,7.406032681E-1,-1.065232977E-2,7.425355282E-1
5.803717707E1,-4.500609636E-2,7.619079351E-1,-3.195699072E-3,7.632427286E-1
5.803968817E1,-4.074516147E-2,7.832126021E-1,4.260932095E-3,7.842833059E-1
5.804219593E1,-3.967992961E-2,7.981258631E-1,1.278279629E-2,7.992138575E-1
5.804470702E1,-3.115806542E-2,8.173000216E-1,1.384802908E-2,8.180109525E-1
5.804721817E1,-3.328853101E-2,8.247566819E-1,1.597849466E-2,8.255828383E-1
5.804972926E1,-3.435376659E-2,8.354089856E-1,2.023942769E-2,8.363599637E-1
5.805224041E1,-3.222329915E-2,8.375394940E-1,1.810896210E-2,8.383547457E-1
5.805475155E1,-3.222329915E-2,8.130391240E-1,1.384802908E-2,8.137952605E-1
5.805726265E1,-2.489982173E-2,7.896040082E-1,1.597849466E-2,7.901580875E-1
5.805977374E1,-2.489982173E-2,7.619079351E-1,1.597849466E-2,7.624821408E-1
5.806228489E1,-2.489982173E-2,7.288857102E-1,1.597849466E-2,7.294859094E-1
5.806479603E1,-2.276935615E-2,6.852111220E-1,1.278279629E-2,6.857084841E-1
5.806730713E1,-2.383458801E-2,6.426018476E-1,1.597849466E-2,6.432422051E-1
5.806981822E1,-2.276935615E-2,6.063839197E-1,1.810896210E-2,6.070814082E-1
5.807232723E1,-2.796236612E-2,5.575163364E-1,1.491326280E-2,5.584163006E-1
5.807483838E1,-3.009283356E-2,5.031894445E-1,1.917419396E-2,5.044530161E-1
5.807734947E1,-2.689713426E-2,4.627105892E-1,2.130465955E-2,4.639810704E-1
5.807986056E1,-3.009283356E-2,4.232969582E-1,2.343512699E-2,4.250118806E-1
5.808237171E1,-3.009283356E-2,3.817528784E-1,2.343512699E-2,3.836535468E-1
5.808488286E1,-2.796236612E-2,3.466002047E-1,2.663082629E-2,3.487446010E-1
5.808739395E1,-3.115806542E-2,3.146432042E-1,2.663082629E-2,3.173017049E-1
5.808990504E1,-3.009283356E-2,2.933385372E-1,2.769605815E-2,2.961758729E-1
5.809241614E1,-3.861469775E-2,2.741643488E-1,3.089175746E-2,2.785883805E-1
5.809492734E1,-4.820179567E-2,2.539249361E-1,2.769605815E-2,2.599391427E-1
5.809743843E1,-5.352795869E-2,2.454030514E-1,3.408745676E-2,2.534755505E-1
5.809994952E1,-4.926702753E-2,2.400768995E-1,3.941362351E-2,2.482289093E-1
5.810246234E1,-3.435376659E-2,2.326202542E-1,4.154408723E-2,2.387849977E-1
5.810497348E1,-2.170412242E-2,2.251636237E-1,4.793548584E-2,2.312304849E-1
5.810748457E1,-2.063889056E-2,2.145113051E-1,4.900071770E-2,2.210025659E-1
5.810999567E1,-9.986559860E-3,2.177069932E-1,5.219641700E-2,2.240993802E-1
5.811250681E1,6.657706108E-4,2.145113051E-1,4.900071770E-2,2.200377549E-1
5.811501796E1,9.187635034E-3,2.038589716E-1,4.793548584E-2,2.096203801E-1
5.811752905E1,1.557903271E-2,2.017285079E-1,3.941362351E-2,2.061323140E-1
5.812004015E1,1.983996481E-2,1.974675655E-1,3.195698932E-2,2.010181902E-1
5.812255129E1,2.197043039E-2,1.985328048E-1,2.769605815E-2,2.016557613E-1
5.812506244E1,2.197043039E-2,2.006632686E-1,2.343512699E-2,2.032182382E-1
5.812757353E1,1.983996481E-2,2.017285079E-1,1.810896210E-2,2.035090897E-1
5.813008463E1,1.770949923E-2,2.155765295E-1,1.810896210E-2,2.170594410E-1
5.813259473E1,1.344856713E-2,2.198374718E-1,1.491326280E-2,2.207527653E-1
5.813510588E1,1.238333434E-2,2.251636237E-1,1.491326280E-2,2.259964819E-1
5.813761697E1,1.664426550E-2,2.422073632E-1,1.491326280E-2,2.432361893E-1
5.814012806E1,1.664426550E-2,2.656424940E-1,1.597849466E-2,2.666426044E-1
5.814263921E1,1.664426550E-2,2.805557549E-1,1.491326280E-2,2.814444325E-1
5.814515036E1,1.344856713E-2,3.061213493E-1,1.278279629E-2,3.066831335E-1
5.814766145E1,1.451379992E-2,3.274259865E-1,1.384802908E-2,3.280399289E-1
5.815017260E1,1.451379992E-2,3.572525382E-1,1.171756350E-2,3.577391895E-1
5.815268369E1,1.344856713E-2,3.796224296E-1,8.521864191E-3,3.799561490E-1
5.815519484E1,1.344856713E-2,3.987966180E-1,1.171756350E-2,3.991953253E-1
5.815770593E1,1.344856713E-2,4.243622124E-1,7.456631400E-3,4.246407336E-1
5.816021707E1,1.344856713E-2,4.552539587E-1,6.391398143E-3,4.554973994E-1
5.816273463E1,1.238333434E-2,4.776238501E-1,6.391398143E-3,4.778271017E-1
5.816524577E1,5.991935730E-3,4.967980385E-1,2.130466048E-3,4.968387397E-1
5.816775687E1,4.926702939E-3,5.255593657E-1,2.130466048E-3,5.255867752E-1
5.817026801E1,-2.529928461E-3,5.617772937E-1,-2.130466048E-3,5.617870300E-1
5.817277911E1,-8.921326138E-3,5.893401504E-1,-4.260932095E-3,5.894230725E-1
5.817529020E1,-1.957365684E-2,6.138405204E-1,-2.130466048E-3,6.141562109E-1
5.817780135E1,-2.689713426E-2,6.436670423E-1,-1.065233024E-3,6.442296577E-1
5.818031249E1,-3.861469775E-2,6.692326665E-1,-1.065233024E-3,6.703466204E-1
5.818282358E1,-4.394086078E-2,6.926677823E-1,1.065233024E-3,6.940609416E-1
5.818533473E1,-5.352795869E-2,7.107767463E-1,5.326164886E-3,7.128093668E-1
5.818784582E1,-6.311506033E-2,7.214290500E-1,5.326164886E-3,7.242042205E-1
5.819035697E1,-6.737598777E-2,7.363423109E-1,5.326164886E-3,7.394375502E-1
5.819286004E1,-7.057169080E-2,7.427337170E-1,8.521864191E-3,7.461275762E-1
5.819537119E1,-7.483261824E-2,7.395380139E-1,1.065232977E-2,7.433907902E-1
5.819788228E1,-7.589785010E-2,7.406032681E-1,1.704372838E-2,7.446772275E-1
5.820039343E1,-7.802832127E-2,7.363423109E-1,1.917419396E-2,7.407132154E-1
5.820290452E1,-7.696308941E-2,7.331466079E-1,2.450035885E-2,7.375822214E-1
5.820541567E1,-7.802832127E-2,7.320814133E-1,2.556559257E-2,7.366717139E-1
5.820792676E1,-7.270215452E-2,7.299509048E-1,3.089175746E-2,7.342126582E-1
5.821043786E1,-7.270215452E-2,7.342118621E-1,3.728315607E-2,7.387439986E-1
5.821294900E1,-7.696308941E-2,7.342118621E-1,3.728315607E-2,7.391754929E-1
5.821546015E1,-7.696308941E-2,7.278204560E-1,3.834838793E-2,7.328823454E-1
5.821797124E1,-8.015878499E-2,7.278204560E-1,3.621792421E-2,7.331164881E-1
5.822048239E1,-8.122401685E-2,7.256900072E-1,3.728315607E-2,7.311725933E-1
5.822299312E1,-8.441971987E-2,7.246247530E-1,3.941362351E-2,7.305895944E-1
5.822550426E1,-8.868064731E-2,7.118419409E-1,3.941362351E-2,7.184265027E-1
5.822801536E1,-8.868064731E-2,7.001243830E-1,3.728315607E-2,7.067025135E-1
5.823052650E1,-8.868064731E-2,6.958634853E-1,3.941362351E-2,7.025978090E-1
5.823303760E1,-9.081111848E-2,6.777545214E-1,3.621792421E-2,6.847697339E-1
5.823554874E1,-8.974587917E-2,6.564498544E-1,3.408745676E-2,6.634325051E-1
5.823805984E1,-8.548495173E-2,6.426018476E-1,3.089175746E-2,6.489985456E-1
5.824057098E1,-9.400681406E-2,6.298190355E-1,2.663082629E-2,6.373527277E-1
5.824308207E1,-9.294158220E-2,6.202319264E-1,2.343512699E-2,6.275946028E-1
5.824559322E1,-9.081111848E-2,6.159709692E-1,2.556559257E-2,6.231536678E-1
5.824810431E1,-9.081111848E-2,6.095796227E-1,2.023942769E-2,6.166389626E-1
5.825061546E1,-9.187635034E-2,6.106448174E-1,1.917419396E-2,6.178155116E-1
5.825312681E1,-8.974587917E-2,6.138405204E-1,1.278279629E-2,6.204981121E-1
5.825563796E1,-9.081111848E-2,6.181014776E-1,1.597849466E-2,6.249411238E-1
5.825814905E1,-8.974587917E-2,6.362104416E-1,1.278279629E-2,6.426363269E-1
5.826066020E1,-9.294158220E-2,6.521888971E-1,1.384802908E-2,6.589235640E-1
5.826317129E1,-9.294158220E-2,6.777545214E-1,1.065232977E-2,6.841803864E-1
5.826568244E1,-8.655018359E-2,7.054505944E-1,1.065232977E-2,7.108199122E-1
5.826819353E1,-8.655018359E-2,7.448641658E-1,8.521864191E-3,7.499241174E-1
5.827070468E1,-8.655018359E-2,7.981258631E-1,9.587096982E-3,8.028622173E-1
5.827321577E1,-7.696308941E-2,8.545832038E-1,1.065232977E-2,8.581079428E-1
5.827572692E1,-7.589785010E-2,9.142362475E-1,1.491326280E-2,9.175024825E-1
5.827823801E1,-7.376738638E-2,9.930635095E-1,2.556559257E-2,9.961276829E-1
5.828074916E1,-7.270215452E-2,1.070825458E0,2.876129188E-2,1.073675917E0
5.828326036E1,-7.696308941E-2,1.147522330E0,3.195698932E-2,1.150544247E0
5.828577150E1,-8.548495173E-2,1.229412079E0,3.621792421E-2,1.232912598E0
5.828828260E1,-9.720251709E-2,1.303978324E0,4.367455468E-2,1.308325367E0
5.829079374E1,-1.099853069E-1,1.370022774E0,4.047885537E-2,1.375026438E0
5.829330484E1,-1.259638071E-1,1.424349666E0,4.473978654E-2,1.430608437E0
5.829581593E1,-1.419423074E-1,1.469089508E0,4.580501840E-2,1.476641358E0
5.829832707E1,-1.515294015E-1,1.510633588E0,4.793548584E-2,1.518970970E0
5.830083822E1,-1.568555683E-1,1.545786262E0,5.326165259E-2,1.554636819E0
5.830334931E1,-1.557903290E-1,1.570286632E0,6.071828306E-2,1.579163526E0
5.830586046E1,-1.547250897E-1,1.595852256E0,6.604444981E-2,1.604695032E0
5.830837155E1,-1.493989378E-1,1.613961220E0,7.669677585E-2,1.622674723E0
5.831088270E1,-1.462032348E-1,1.632070184E0,7.989247888E-2,1.640552126E0
5.831339348E1,-1.440727711E-1,1.633135438E0,8.308817446E-2,1.641582154E0
5.831590463E1,-1.419423074E-1,1.637396336E0,8.415340632E-2,1.645690182E0
5.831841572E1,-1.376813650E-1,1.649113894E0,8.947957307E-2,1.657268652E0
5.832092687E1,-1.419423074E-1,1.649113894E0,8.841434121E-2,1.657570918E0
5.832343796E1,-1.440727711E-1,1.649113894E0,8.521863818E-2,1.657587347E0
5.832594911E1,-1.366161406E-1,1.652309537E0,8.947957307E-2,1.660360614E0
5.832846020E1,-1.366161406E-1,1.650179148E0,9.480573982E-2,1.658536499E0
5.833097134E1,-1.323551983E-1,1.645918131E0,1.001319066E-1,1.654264426E0
5.833348244E1,-1.291595101E-1,1.631004930E0,1.001319066E-1,1.639172248E0
5.833599359E1,-1.259638071E-1,1.603308797E0,1.065233052E-1,1.611773307E0
5.833850468E1,-1.153114736E-1,1.572417140E0,1.097190008E-1,1.580452675E0
5.834101582E1,-1.046591476E-1,1.531938195E0,1.086537689E-1,1.539348503E0
5.834352666E1,-9.507204592E-2,1.480807066E0,1.107842326E-1,1.487985688E0
5.834603780E1,-8.974587917E-2,1.419023514E0,1.065233052E-1,1.425843354E0
5.834854890E1,-7.376738638E-2,1.347652912E0,9.800143540E-2,1.353223662E0
5.835106004E1,-5.991935730E-2,1.284804225E0,9.906667471E-2,1.290010245E0
5.835357114E1,-5.246272683E-2,1.209172606E0,9.374050796E-2,1.213934929E0
5.835608228E1,-4.394086078E-2,1.125152349E0,8.841434121E-2,1.129475854E0
5.835859338E1,-3.222329915E-2,1.055912256E0,8.628387749E-2,1.059921668E0
5.836110452E1,-3.009283356E-2,9.898678064E-1,7.882724702E-2,9.934573910E-1
5.836361562E1,-2.276935615E-2,9.302147627E-1,7.456631213E-2,9.334763431E-1
5.836612676E1,-1.850842312E-2,8.716269135E-1,7.243584841E-2,8.748274060E-1
5.836863786E1,-2.063889056E-2,8.215609789E-1,7.456631213E-2,8.251960620E-1
5.837114900E1,-1.637795754E-2,7.842777967E-1,6.924014539E-2,7.874986335E-1
5.837366905E1,-1.744319126E-2,7.480598688E-1,7.030537724E-2,7.515588322E-1
5.837618015E1,-1.531272475E-2,7.129071951E-1,6.817491353E-2,7.163232281E-1
5.837869129E1,-1.744319126E-2,6.969286799E-1,6.284874678E-2,6.999741530E-1
5.838120244E1,-1.744319126E-2,6.777545214E-1,5.752258375E-2,6.804148027E-1
5.838371353E1,-1.424749196E-2,6.681674123E-1,5.539211631E-2,6.706108920E-1
5.838622468E1,-1.211702544E-2,6.628412604E-1,4.793548584E-2,6.646827586E-1
5.838873577E1,-1.318225823E-2,6.607108116E-1,4.473978654E-2,6.623550385E-1
5.839124692E1,-7.856093347E-3,6.734935641E-1,3.621792421E-2,6.745124440E-1
5.839375801E1,-2.529928461E-3,6.894720793E-1,3.195698932E-2,6.902169208E-1
5.839626916E1,6.657706108E-4,7.011896372E-1,2.769605815E-2,7.017367186E-1
5.839878025E1,6.657706108E-4,7.374075651E-1,2.236989327E-2,7.377470925E-1
5.840129140E1,7.057168987E-3,7.789516449E-1,1.810896210E-2,7.791940729E-1
5.840379598E1,9.187635034E-3,8.311480880E-1,1.704372838E-2,8.313735896E-1
5.840630713E1,4.926702939E-3,8.993229866E-1,1.597849466E-2,8.994784149E-1
5.840881822E1,6.657706108E-4,9.824111462E-1,1.704372838E-2,9.825592054E-1
5.841132937E1,-5.725627299E-3,1.083608270E0,1.597849466E-2,1.083741195E0
5.841384046E1,-1.744319126E-2,1.189066410E0,1.171756350E-2,1.189252073E0
5.841635161E1,-3.009283356E-2,1.293326020E0,1.171756350E-2,1.293729135E0
5.841886270E1,-3.648423031E-2,1.416893125E0,1.065232977E-2,1.417402800E0
5.842137385E1,-4.820179567E-2,1.542590618E0,9.587096982E-3,1.543373299E0
5.842388494E1,-5.033225939E-2,1.673614264E0,1.384802908E-2,1.674428203E0
5.842639603E1,-5.139749497E-2,1.809830904E0,2.023942769E-2,1.810673697E0
5.842890718E1,-5.033225939E-2,1.937658906E0,2.556559257E-2,1.938481099E0
5.843141832E1,-4.394086078E-2,2.067617416E0,3.089175746E-2,2.068314986E0
5.843393072E1,-3.222329915E-2,2.184792995E0,3.408745676E-2,2.185296485E0
5.843644187E1,-2.383458801E-2,2.289185762E0,3.941362351E-2,2.289649095E0
5.843895296E1,-7.856093347E-3,2.388252497E0,4.047885537E-2,2.388608433E0
5.844146405E1,-3.595161485E-3,2.469077110E0,3.621792421E-2,2.469345346E0
5.844397520E1,3.861469682E-3,2.529795170E0,3.834838793E-2,2.530088756E0
5.844648629E1,1.025286783E-2,2.585187435E0,3.621792421E-2,2.585461455E0
5.844899739E1,1.451379992E-2,2.616079092E0,2.450035885E-2,2.616234075E0
5.845150853E1,1.664426550E-2,2.642709970E0,2.130465955E-2,2.642848257E0
5.845401963E1,2.303566411E-2,2.641644716E0,1.917419396E-2,2.641814736E0
5.845653072E1,2.729659714E-2,2.624601126E0,1.491326280E-2,2.624785435E0
5.845904187E1,3.262276202E-2,2.594774485E0,7.456631400E-3,2.594990264E0
5.846155296E1,4.007939249E-2,2.557491302E0,1.065233024E-3,2.557805555E0
5.846406077E1,4.647079110E-2,2.509555817E0,0.000000000E0,2.509986042E0
5.846657192E1,5.286218971E-2,2.445641756E0,-2.130466048E-3,2.446213921E0
5.846908301E1,5.925358832E-2,2.370143414E0,-5.326164886E-3,2.370889950E0
5.847159411E1,6.244928762E-2,2.294512033E0,-1.065232977E-2,2.295386429E0
5.847410520E1,6.351451576E-2,2.208228111E0,-1.491326280E-2,2.209191683E0
5.847661635E1,6.777545065E-2,2.104900360E0,-1.491326280E-2,2.106044027E0
5.847912744E1,7.310161740E-2,2.011159897E0,-1.491326280E-2,2.012543262E0
5.848163859E1,7.416684926E-2,1.907832384E0,-1.810896210E-2,1.909359333E0
5.848414968E1,8.055824786E-2,1.803439498E0,-2.130465955E-2,1.805363549E0
5.848666077E1,8.588441461E-2,1.707701683E0,-2.130465955E-2,1.709992707E0
5.848917187E1,8.694964647E-2,1.607569814E0,-1.917419396E-2,1.610033725E0
5.849168301E1,9.014534205E-2,1.517024994E0,-2.130465955E-2,1.519850290E0
5.849419442E1,9.334104508E-2,1.422219276E0,-2.556559257E-2,1.425508267E0
5.849670556E1,9.334104508E-2,1.327413559E0,-2.343512699E-2,1.330897634E0
5.849921666E1,8.694964647E-2,1.250716686E0,-2.023942769E-2,1.253898762E0
5.850172775E1,8.908011019E-2,1.177348852E0,-1.704372838E-2,1.180837023E0
5.850423884E1,7.949301600E-2,1.115565300E0,-1.704372838E-2,1.118523834E0
5.850674999E1,6.351451576E-2,1.070825458E0,-1.384802908E-2,1.072796822E0
5.850926109E1,5.712312087E-2,1.043129444E0,-1.491326280E-2,1.044798781E0
5.851177223E1,4.753602296E-2,1.036738038E0,-1.491326280E-2,1.037934410E0
5.851428332E1,3.049229458E-2,1.043129444E0,-1.704372838E-2,1.043714188E0
5.851679442E1,1.025286783E-2,1.065499306E0,-2.236989327E-2,1.065783423E0
5.851930551E1,-9.986559860E-3,1.118760943E0,-2.769605815E-2,1.119148271E0
5.852181666E1,-3.328853101E-2,1.205976963E0,-2.663082629E-2,1.206730195E0
5.852432926E1,-6.204982474E-2,1.322087288E0,-2.982652560E-2,1.323878620E0
5.852684041E1,-9.613727778E-2,1.458437204E0,-3.728315607E-2,1.462077799E0
5.852935150E1,-1.238333359E-1,1.624613523E0,-3.728315607E-2,1.629752690E0
5.853186260E1,-1.536598653E-1,1.810896158E0,-3.728315607E-2,1.817786094E0
5.853437374E1,-1.802906841E-1,2.000507593E0,-3.728315607E-2,2.008961273E0
5.853688478E1,-2.111824453E-1,2.190119028E0,-4.154408723E-2,2.200669283E0
5.853939593E1,-2.378132790E-1,2.389317751E0,-4.260931909E-2,2.401501619E0
5.854190707E1,-2.633788586E-1,2.584122181E0,-4.580501840E-2,2.597913387E0
5.854441817E1,-2.868140042E-1,2.783320665E0,-5.645735189E-2,2.798628884E0
5.854692926E1,-3.038577139E-1,2.972932100E0,-5.858781561E-2,2.988994365E0
5.854944041E1,-3.209014535E-1,3.154953957E0,-7.243584841E-2,3.172059136E0
5.855195150E1,-3.315537870E-1,3.340304375E0,-9.693620354E-2,3.358118202E0
5.855446395E1,-3.443365693E-1,3.493698120E0,-1.161103994E-1,3.512545495E0
5.855697510E1,-3.603150845E-1,3.628849506E0,-1.352845877E-1,3.649202326E0
5.855948619E1,-3.730978668E-1,3.767329693E0,-1.459369212E-1,3.788571316E0
5.856199728E1,-3.858806491E-1,3.885570526E0,-1.597849578E-1,3.907952587E0
5.856450843E1,-4.029243886E-1,3.982506752E0,-1.629806459E-1,4.006154114E0
5.856701952E1,-4.178376496E-1,4.063464642E0,-1.597849578E-1,4.088014729E0
5.856953062E1,-4.295552075E-1,4.119921684E0,-1.587197185E-1,4.145294237E0
5.857204176E1,-4.370118380E-1,4.167857170E0,-1.555240154E-1,4.193590402E0
5.857455286E1,-4.359466136E-1,4.183835983E0,-1.533935517E-1,4.209282904E0
5.857706395E1,-4.338161349E-1,4.167857170E0,-1.480673850E-1,4.192988645E0
5.857957504E1,-4.284899831E-1,4.141226768E0,-1.459369212E-1,4.165892509E0
5.858208619E1,-4.178376496E-1,4.089030266E0,-1.384802908E-1,4.112655299E0
5.858459525E1,-4.061200917E-1,4.017659664E0,-1.374150664E-1,4.040470963E0
5.858710640E1,-3.933372796E-1,3.924984217E0,-1.395455301E-1,3.947111383E0
5.858961749E1,-3.762935698E-1,3.808873892E0,-1.342193633E-1,3.829769185E0
5.859212859E1,-3.549889028E-1,3.685306787E0,-1.310236603E-1,3.704682232E0
5.859463968E1,-3.432713449E-1,3.526720285E0,-1.320888996E-1,3.545848088E0
5.859715082E1,-3.272928596E-1,3.341369629E0,-1.278279573E-1,3.359793386E0
5.859966192E1,-3.145100474E-1,3.149627686E0,-1.299584359E-1,3.167958384E0
5.860217306E1,-2.974663079E-1,2.947366714E0,-1.288931966E-1,2.965142528E0
5.860468411E1,-2.846835256E-1,2.726863384E0,-1.256974936E-1,2.744563442E0
5.860719525E1,-2.804225981E-1,2.503164530E0,-1.246322617E-1,2.521904577E0
5.860970635E1,-2.750964165E-1,2.282794476E0,-1.267627329E-1,2.302802086E0
5.861221749E1,-2.719007432E-1,2.062291145E0,-1.214365661E-1,2.083679827E0
5.861475541E1,-2.729659677E-1,1.842853189E0,-1.214365661E-1,1.866913264E0
5.861726650E1,-2.761616707E-1,1.631004930E0,-1.171756312E-1,1.658364398E0
5.861977760E1,-2.857487500E-1,1.441393495E0,-1.118494645E-1,1.473695307E0
5.862228874E1,-2.942706347E-1,1.264564753E0,-1.097190008E-1,1.302980230E0
5.862479989E1,-3.017272651E-1,1.110239148E0,-1.043928340E-1,1.155235116E0
5.862731098E1,-3.081186414E-1,9.760197401E-1,-1.022623703E-1,1.028595753E0
5.862982207E1,-3.059881926E-1,8.652355075E-1,-9.906667471E-2,9.230793376E-1
5.863233317E1,-3.091838956E-1,7.938649058E-1,-9.800143540E-2,8.575665871E-1
5.863484431E1,-3.177057505E-1,7.437989712E-1,-1.033276021E-1,8.153836194E-1
5.863735541E1,-3.283580840E-1,7.267552018E-1,-1.107842326E-1,8.051492414E-1
5.863986650E1,-3.326190114E-1,7.501903772E-1,-1.161103994E-1,8.287958939E-1
5.864237765E1,-3.390104175E-1,8.023867607E-1,-1.299584359E-1,8.807052696E-1
5.864487926E1,-3.390104175E-1,8.886706233E-1,-1.427412182E-1,9.617892676E-1
5.864739036E1,-3.422061205E-1,9.994548559E-1,-1.544587910E-1,1.067648142E0
5.864990145E1,-3.411408663E-1,1.130478501E0,-1.704372764E-1,1.193066468E0
5.865241353E1,-3.336842358E-1,1.290130377E0,-1.789591461E-1,1.344547483E0
5.865494129E1,-3.294233084E-1,1.437132478E0,-1.885462403E-1,1.486411504E0
5.865746838E1,-3.177057505E-1,1.620352626E0,-1.917419434E-1,1.662300980E0
5.865997947E1,-2.985315621E-1,1.811961412E0,-1.970681101E-1,1.846932888E0
5.866247494E1,-2.825530469E-1,1.993050933E0,-2.055899799E-1,2.023451380E0
5.866497900E1,-2.633788586E-1,2.180531979E0,-2.023942769E-1,2.205686192E0
5.866749010E1,-2.410089672E-1,2.372273922E0,-2.023942769E-1,2.393059198E0
5.867000119E1,-2.111824453E-1,2.555360794E0,-2.013290375E-1,2.571964268E0
5.867251228E1,-1.856168509E-1,2.734319925E0,-1.938724071E-1,2.747461661E0
5.867502338E1,-1.579207927E-1,2.911148787E0,-1.842853129E-1,2.921247561E0
5.867753452E1,-1.291595101E-1,3.087844133E0,-1.715025157E-1,3.095299127E0
5.868004562E1,-1.003982127E-1,3.252955437E0,-1.597849578E-1,3.258424482E0
5.868255676E1,-7.057169080E-2,3.403153181E0,-1.395455301E-1,3.406744031E0
5.868506786E1,-4.820179567E-2,3.550155401E0,-1.203713343E-1,3.552522490E0
