"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.719539814E1,-2.489982173E-2,1.464695437E-3,-8.521864191E-3,2.635846399E-2
1.719790923E1,-2.689713426E-2,2.529928461E-3,-9.587096982E-3,2.866651004E-2
1.720042037E1,-2.902759984E-2,4.660394508E-3,-8.521864191E-3,3.060952464E-2
1.720293152E1,-3.115806542E-2,7.856093347E-3,-7.456631400E-3,3.298703678E-2
1.720544267E1,-3.648423031E-2,4.660394508E-3,-1.491326280E-2,3.968908850E-2
1.720795376E1,-3.435376659E-2,8.921326138E-3,-1.065232977E-2,3.705729980E-2
1.721046491E1,-3.861469775E-2,9.986559860E-3,-8.521864191E-3,4.078539481E-2
1.721298334E1,-3.754946589E-2,1.637795754E-2,-1.065232977E-2,4.232814680E-2
1.721549449E1,-3.754946589E-2,1.424749196E-2,-1.278279629E-2,4.214680649E-2
1.721800564E1,-4.394086078E-2,4.660394508E-3,-1.384802908E-2,4.630644050E-2
1.722051673E1,-4.181039706E-2,4.660394508E-3,-1.278279629E-2,4.396849395E-2
1.722302787E1,-4.074516147E-2,3.595161485E-3,-1.065232977E-2,4.226778323E-2
1.722553902E1,-4.500609636E-2,1.464695437E-3,-1.065232977E-2,4.627273681E-2
1.722805011E1,-4.287562892E-2,-1.731003635E-3,-1.065232977E-2,4.421298518E-2
1.723056126E1,-4.287562892E-2,-4.926702939E-3,-6.391398143E-3,4.362845318E-2
1.723307241E1,-4.074516147E-2,2.529928461E-3,-7.456631400E-3,4.149903702E-2
1.723558355E1,-3.967992961E-2,1.464695437E-3,-6.391398143E-3,4.021805710E-2
1.723809464E1,-3.861469775E-2,-3.861469682E-3,-3.195699072E-3,3.893864820E-2
1.724060579E1,-3.861469775E-2,-7.057168987E-3,-5.326164886E-3,3.961396912E-2
1.724310923E1,-3.222329915E-2,-5.991935730E-3,-2.130466048E-3,3.284483502E-2
1.724562037E1,-3.222329915E-2,-7.057168987E-3,2.130466048E-3,3.305576391E-2
1.724813152E1,-3.328853101E-2,-8.122402243E-3,-1.065233024E-3,3.428169243E-2
1.725064261E1,-2.902759984E-2,-1.451379992E-2,-3.195699072E-3,3.261080240E-2
1.725315376E1,-2.902759984E-2,-1.025286783E-2,1.065233024E-3,3.080353182E-2
1.725566485E1,-1.850842312E-2,-1.344856713E-2,5.326164886E-3,2.349028984E-2
1.725817600E1,-1.318225823E-2,-1.983996481E-2,2.130466048E-3,2.391516300E-2
1.726068715E1,-8.921326138E-3,-1.770949923E-2,3.195699072E-3,2.008553996E-2
1.726319829E1,-7.856093347E-3,-1.664426550E-2,1.065233024E-3,1.843595667E-2
1.726570944E1,-3.595161485E-3,-1.451379992E-2,5.326164886E-3,1.587273154E-2
1.726822053E1,-3.994623839E-4,-1.238333434E-2,3.195699072E-3,1.279527382E-2
1.727073168E1,5.991935730E-3,-4.926702939E-3,6.391398143E-3,1.005115246E-2
1.727324090E1,1.344856713E-2,5.725627299E-3,8.521864191E-3,1.691948389E-2
1.727575204E1,1.238333434E-2,3.595161485E-3,5.326164886E-3,1.395135075E-2
1.727826319E1,1.025286783E-2,1.464695437E-3,1.065233024E-3,1.041159703E-2
1.728077428E1,1.344856713E-2,4.660394508E-3,3.195699072E-3,1.458751958E-2
1.728328543E1,1.557903271E-2,6.790860556E-3,4.260932095E-3,1.752077594E-2
1.728579657E1,2.090519853E-2,8.921326138E-3,3.195699072E-3,2.295277496E-2
1.728830767E1,1.983996481E-2,1.105179265E-2,4.260932095E-3,2.310674937E-2
1.729081881E1,2.303566411E-2,1.318225823E-2,3.195699072E-3,2.673249419E-2
1.729332996E1,2.623136342E-2,2.063889056E-2,2.130466048E-3,3.344528541E-2
1.729584110E1,2.090519853E-2,2.170412242E-2,3.195699072E-3,3.030360949E-2
1.729835220E1,1.877473295E-2,1.105179265E-2,5.326164886E-3,2.242767822E-2
1.730086334E1,1.770949923E-2,1.531272475E-2,2.130466048E-3,2.350839823E-2
1.730337543E1,1.664426550E-2,1.318225823E-2,2.130466048E-3,2.133875329E-2
1.730588657E1,1.451379992E-2,1.105179265E-2,2.130466048E-3,1.836658364E-2
1.730839772E1,1.025286783E-2,8.921326138E-3,-1.065233024E-3,1.363253755E-2
1.731090881E1,1.025286783E-2,1.105179265E-2,-3.195699072E-3,1.541025347E-2
1.731341996E1,7.057168987E-3,1.424749196E-2,-3.195699072E-3,1.621749530E-2
1.731593110E1,2.796236658E-3,1.211702544E-2,-3.195699072E-3,1.283953806E-2
1.731844220E1,-2.529928461E-3,6.790860556E-3,1.065233024E-3,7.324687468E-3
1.732095334E1,-4.660394508E-3,5.725627299E-3,0.000000000E0,7.382552739E-3
1.732346449E1,-9.986559860E-3,4.660394508E-3,0.000000000E0,1.102046527E-2
1.732597564E1,-9.986559860E-3,3.994623839E-4,-3.195699072E-3,1.049301866E-2
1.732848673E1,-1.211702544E-2,-2.796236658E-3,0.000000000E0,1.243548330E-2
1.733099787E1,-1.957365684E-2,-5.991935730E-3,0.000000000E0,2.047025491E-2
1.733350918E1,-1.957365684E-2,-2.796236658E-3,0.000000000E0,1.977237926E-2
1.733602032E1,-2.063889056E-2,-3.861469682E-3,-5.326164886E-3,2.166201247E-2
1.733853147E1,-2.596505545E-2,-1.025286783E-2,-4.260932095E-3,2.823935101E-2
1.734104256E1,-3.009283356E-2,-7.057168987E-3,-3.195699072E-3,3.107402064E-2
1.734355371E1,-2.902759984E-2,-7.057168987E-3,-5.326164886E-3,3.034424524E-2
1.734606485E1,-3.115806542E-2,-2.796236658E-3,-6.391398143E-3,3.192951535E-2
1.734857595E1,-3.115806542E-2,-6.657706108E-4,-5.326164886E-3,3.161702585E-2
1.735108709E1,-2.596505545E-2,-1.731003635E-3,-4.260932095E-3,2.636922487E-2
1.735359824E1,-2.689713426E-2,6.790860556E-3,-6.391398143E-3,2.846790454E-2
1.735610938E1,-2.796236612E-2,2.529928461E-3,-9.587096982E-3,2.966828080E-2
1.735862048E1,-2.276935615E-2,-3.861469682E-3,-1.065232977E-2,2.543278705E-2
1.736113162E1,-2.276935615E-2,-3.861469682E-3,-5.326164886E-3,2.370068691E-2
1.736364298E1,-1.531272475E-2,-9.187635034E-3,-8.521864191E-3,1.978672146E-2
1.736615412E1,-1.105179265E-2,-9.187635034E-3,-6.391398143E-3,1.572910451E-2
1.736866527E1,-6.790860556E-3,-1.131810062E-2,-9.587096982E-3,1.631341832E-2
1.737117636E1,-3.994623839E-4,-1.451379992E-2,-6.391398143E-3,1.586379301E-2
1.737368751E1,3.861469682E-3,-1.238333434E-2,-5.326164886E-3,1.402233753E-2
1.737619866E1,4.926702939E-3,-1.238333434E-2,-5.326164886E-3,1.435226127E-2
1.737870975E1,8.122402243E-3,-1.877473295E-2,-7.456631400E-3,2.177304221E-2
1.738122090E1,1.238333434E-2,-1.664426550E-2,-8.521864191E-3,2.242767738E-2
1.738373204E1,1.557903271E-2,-1.344856713E-2,-5.326164886E-3,2.125883935E-2
1.738624319E1,2.197043039E-2,-1.025286783E-2,-3.195699072E-3,2.445472557E-2
1.738875428E1,2.729659714E-2,-8.122402243E-3,-6.391398143E-3,2.918779888E-2
1.739126543E1,3.581846133E-2,-5.991935730E-3,-3.195699072E-3,3.645652148E-2
1.739377735E1,3.368799388E-2,3.595161485E-3,-5.326164886E-3,3.429539547E-2
1.739628850E1,3.688369319E-2,3.595161485E-3,-5.326164886E-3,3.743928474E-2
1.739879964E1,4.114462435E-2,-6.657706108E-4,-5.326164886E-3,4.149326929E-2
1.740131074E1,4.540555924E-2,1.464695437E-3,0.000000000E0,4.542917722E-2
1.740382189E1,4.860125855E-2,2.529928461E-3,-1.065233024E-3,4.867871806E-2
1.740633303E1,5.286218971E-2,-6.657706108E-4,-3.195699072E-3,5.296288176E-2
1.740884412E1,5.286218971E-2,1.464695437E-3,-3.195699072E-3,5.297894795E-2
1.741135527E1,5.286218971E-2,4.660394508E-3,-1.065233024E-3,5.307791536E-2
1.741386642E1,5.605788901E-2,9.986559860E-3,2.130466048E-3,5.698032278E-2
1.741637756E1,5.712312087E-2,8.921326138E-3,4.260932095E-3,5.797237739E-2
1.741888866E1,5.605788901E-2,2.529928461E-3,6.391398143E-3,5.647776048E-2
1.742139980E1,5.499265343E-2,3.595161485E-3,1.065233024E-3,5.512033961E-2
1.742392334E1,5.286218971E-2,1.464695437E-3,0.000000000E0,5.288247757E-2
1.742643449E1,5.392742157E-2,-2.796236658E-3,2.130466048E-3,5.404187841E-2
1.742894564E1,5.073172227E-2,2.529928461E-3,4.260932095E-3,5.097316671E-2
1.743145673E1,5.073172227E-2,3.595161485E-3,3.195699072E-3,5.095925159E-2
1.743396787E1,4.966649041E-2,8.921326138E-3,4.260932095E-3,5.064095054E-2
1.743647897E1,4.434032366E-2,8.921326138E-3,3.195699072E-3,4.534166797E-2
1.743899011E1,4.540555924E-2,1.464695437E-3,6.391398143E-3,4.587657477E-2
1.744150126E1,4.114462435E-2,-1.731003635E-3,5.326164886E-3,4.152402340E-2
1.744401241E1,3.794892505E-2,-7.057168987E-3,1.065233024E-3,3.861423659E-2
1.744652355E1,2.942706272E-2,-5.991935730E-3,3.195699072E-3,3.020046037E-2
1.744903464E1,2.729659714E-2,-1.344856713E-2,0.000000000E0,3.042972516E-2
1.745154579E1,2.410089783E-2,-1.664426550E-2,0.000000000E0,2.928967140E-2
1.745405272E1,2.197043039E-2,-9.187635034E-3,5.326164886E-3,2.440246876E-2
1.745656386E1,2.090519853E-2,-1.451379992E-2,3.195699072E-3,2.564937048E-2
1.745907501E1,1.983996481E-2,-1.983996481E-2,4.260932095E-3,2.837963970E-2
1.746158616E1,1.025286783E-2,-2.090519853E-2,1.065233024E-3,2.330843936E-2
1.746409730E1,7.057168987E-3,-2.503297664E-2,3.195699072E-3,2.620431350E-2
1.746660845E1,5.991935730E-3,-2.822867595E-2,3.195699072E-3,2.903401336E-2
1.746911959E1,4.926702939E-3,-2.609820850E-2,2.130466048E-3,2.664446987E-2
1.747163074E1,1.731003635E-3,-2.609820850E-2,4.260932095E-3,2.650034722E-2
1.747414188E1,2.796236658E-3,-1.983996481E-2,2.130466048E-3,2.014899572E-2
1.747665303E1,1.731003635E-3,-1.983996481E-2,2.130466048E-3,2.002896559E-2
1.747916418E1,-1.464695437E-3,-2.609820850E-2,2.130466048E-3,2.622595480E-2
1.748167532E1,-5.725627299E-3,-2.396774292E-2,2.130466048E-3,2.473407355E-2
1.748418381E1,-5.725627299E-3,-2.290250920E-2,1.065233024E-3,2.363138711E-2
1.748669496E1,-4.660394508E-3,-2.197043039E-2,1.065233024E-3,2.248452379E-2
1.748920610E1,-4.660394508E-3,-1.770949923E-2,-3.195699072E-3,1.858919397E-2
1.749171725E1,-1.464695437E-3,-1.877473295E-2,-2.130466048E-3,1.895190797E-2
1.749422840E1,-2.529928461E-3,-9.187635034E-3,-1.065233024E-3,9.588946602E-3
1.749673954E1,2.796236658E-3,-1.238333434E-2,-4.260932095E-3,1.339109596E-2
1.749925069E1,-1.464695437E-3,-1.983996481E-2,-1.065233024E-3,1.992245612E-2
1.750176183E1,-2.529928461E-3,-1.770949923E-2,-2.130466048E-3,1.801570943E-2
1.750427298E1,-3.994623839E-4,-1.877473295E-2,1.065233024E-3,1.880917034E-2
1.750678412E1,-1.464695437E-3,-1.557903271E-2,0.000000000E0,1.564773444E-2
1.750929527E1,-3.994623839E-4,-1.344856713E-2,-4.260932095E-3,1.411308153E-2
1.751180642E1,-3.994623839E-4,-1.770949923E-2,-3.195699072E-3,1.799995627E-2
1.751431314E1,1.731003635E-3,-1.025286783E-2,0.000000000E0,1.039796481E-2
1.751682428E1,3.861469682E-3,-9.187635034E-3,1.065233024E-3,1.002288916E-2
1.751933543E1,3.861469682E-3,-1.770949923E-2,1.065233024E-3,1.815687287E-2
1.752184657E1,2.796236658E-3,-1.451379992E-2,0.000000000E0,1.478070795E-2
1.752435772E1,3.861469682E-3,-1.770949923E-2,-2.130466048E-3,1.825037524E-2
1.752686886E1,4.926702939E-3,-1.664426550E-2,-2.130466048E-3,1.748836360E-2
1.752938001E1,8.122402243E-3,-1.664426550E-2,2.130466048E-3,1.864252874E-2
1.753189116E1,7.057168987E-3,-1.451379992E-2,1.065233024E-3,1.617370532E-2
1.753440230E1,7.057168987E-3,-5.991935730E-3,-1.065233024E-3,9.318886698E-3
1.753691345E1,9.187635034E-3,-4.926702939E-3,-3.195699072E-3,1.090401449E-2
1.753942459E1,1.238333434E-2,-7.057168987E-3,-3.195699072E-3,1.460695369E-2
1.754193574E1,1.557903271E-2,-3.861469682E-3,0.000000000E0,1.605045820E-2
1.754444631E1,1.131810062E-2,-4.926702939E-3,3.195699072E-3,1.275085472E-2
1.754695746E1,1.025286783E-2,2.529928461E-3,1.065233024E-3,1.061397937E-2
1.754946860E1,9.187635034E-3,5.725627299E-3,2.130466048E-3,1.103332820E-2
1.755197975E1,7.057168987E-3,3.595161485E-3,1.065233024E-3,7.991466799E-3
1.755449090E1,1.025286783E-2,7.856093347E-3,5.326164886E-3,1.397166897E-2
1.755700204E1,1.451379992E-2,1.637795754E-2,6.391398143E-3,2.279775979E-2
1.755951319E1,1.344856713E-2,7.856093347E-3,1.065232977E-2,1.886940089E-2
1.756202433E1,8.122402243E-3,7.856093347E-3,9.587096982E-3,1.481904347E-2
1.756453548E1,7.057168987E-3,6.790860556E-3,1.065232977E-2,1.447036803E-2
1.756704662E1,1.238333434E-2,6.790860556E-3,8.521864191E-3,1.649499699E-2
1.756955777E1,1.451379992E-2,9.986559860E-3,9.587096982E-3,2.005727286E-2
1.757206892E1,1.238333434E-2,7.856093347E-3,1.171756350E-2,1.877142686E-2
1.757457819E1,1.025286783E-2,9.986559860E-3,1.384802908E-2,1.991533544E-2
1.757708933E1,5.991935730E-3,9.986559860E-3,1.171756350E-2,1.652077377E-2
1.757960048E1,5.991935730E-3,4.660394508E-3,9.587096982E-3,1.222845040E-2
1.758211162E1,1.025286783E-2,6.790860556E-3,1.278279629E-2,1.773800909E-2
1.758462277E1,9.187635034E-3,5.725627299E-3,1.171756350E-2,1.595295395E-2
1.758713392E1,4.926702939E-3,6.790860556E-3,1.065232977E-2,1.355951026E-2
1.758964506E1,1.731003635E-3,6.790860556E-3,7.456631400E-3,1.023296206E-2
1.759215621E1,1.731003635E-3,3.595161485E-3,5.326164886E-3,6.655042605E-3
1.759466735E1,-4.660394508E-3,7.856093347E-3,6.391398143E-3,1.114842813E-2
1.759717850E1,-3.595161485E-3,1.105179265E-2,5.326164886E-3,1.278418317E-2
1.759968964E1,-4.660394508E-3,5.725627299E-3,6.391398143E-3,9.764837693E-3
1.760220079E1,-5.725627299E-3,3.595161485E-3,6.391398143E-3,9.303653277E-3
1.760471032E1,-7.856093347E-3,4.660394508E-3,6.391398143E-3,1.114842813E-2
1.760722147E1,-1.318225823E-2,3.595161485E-3,4.260932095E-3,1.431267482E-2
1.760973261E1,-1.211702544E-2,1.464695437E-3,4.260932095E-3,1.292761311E-2
1.761224376E1,-1.318225823E-2,3.994623839E-4,2.130466048E-3,1.335928097E-2
1.761475491E1,-1.211702544E-2,2.529928461E-3,1.065233024E-3,1.242407200E-2
1.761726605E1,-1.424749196E-2,3.595161485E-3,2.130466048E-3,1.484773042E-2
1.761977720E1,-1.850842312E-2,-3.861469682E-3,0.000000000E0,1.890694778E-2
1.762228834E1,-1.424749196E-2,-2.796236658E-3,-1.065233024E-3,1.455832023E-2
1.762479949E1,-1.531272475E-2,-3.861469682E-3,-3.195699072E-3,1.611219972E-2
1.762731064E1,-1.531272475E-2,1.464695437E-3,0.000000000E0,1.538261590E-2
1.762982178E1,-1.531272475E-2,3.994623839E-4,-1.065233024E-3,1.535492855E-2
1.763233293E1,-1.744319126E-2,-3.861469682E-3,-5.326164886E-3,1.864252938E-2
1.763484371E1,-1.850842312E-2,3.595161485E-3,-3.195699072E-3,1.912326868E-2
1.763735485E1,-1.957365684E-2,3.595161485E-3,-3.195699072E-3,2.015603435E-2
1.763986600E1,-2.170412242E-2,-9.187635034E-3,-3.195699072E-3,2.378432383E-2
1.764237714E1,-2.170412242E-2,-8.122402243E-3,0.000000000E0,2.317417417E-2
1.764488829E1,-2.063889056E-2,-9.187635034E-3,0.000000000E0,2.259151259E-2
1.764739944E1,-1.850842312E-2,-1.344856713E-2,-3.195699072E-3,2.310060988E-2
1.764991058E1,-2.276935615E-2,-1.770949923E-2,-3.195699072E-3,2.902210252E-2
1.765242173E1,-2.170412242E-2,-1.983996481E-2,-4.260932095E-3,2.971276958E-2
1.765493287E1,-2.063889056E-2,-1.664426550E-2,-2.130466048E-3,2.659951623E-2
1.765744402E1,-1.744319126E-2,-1.770949923E-2,-2.130466048E-3,2.494855045E-2
1.765995517E1,-1.850842312E-2,-2.090519853E-2,1.065233024E-3,2.794143470E-2
1.766246631E1,-2.063889056E-2,-2.396774292E-2,0.000000000E0,3.162936143E-2
1.766499116E1,-2.170412242E-2,-2.090519853E-2,-1.065233024E-3,3.015345713E-2
1.766750230E1,-2.063889056E-2,-2.396774292E-2,3.195699072E-3,3.179039158E-2
1.767001345E1,-2.170412242E-2,-2.503297664E-2,3.195699072E-3,3.328560263E-2
1.767252459E1,-2.063889056E-2,-2.197043039E-2,-1.065233024E-3,3.016286353E-2
1.767503574E1,-1.957365684E-2,-8.122402243E-3,0.000000000E0,2.119201407E-2
1.767754688E1,-1.957365684E-2,-8.122402243E-3,0.000000000E0,2.119201407E-2
1.768005803E1,-1.211702544E-2,-1.557903271E-2,1.065233024E-3,1.976520395E-2
1.768256918E1,-1.211702544E-2,-1.557903271E-2,0.000000000E0,1.973647805E-2
1.768508032E1,-1.531272475E-2,-1.025286783E-2,-1.065233024E-3,1.845902379E-2
1.768759147E1,-1.318225823E-2,-8.122402243E-3,1.065233024E-3,1.552031159E-2
1.769010261E1,-1.424749196E-2,-1.131810062E-2,1.065233024E-3,1.822704447E-2
1.769261376E1,-1.744319126E-2,-5.991935730E-3,1.065233024E-3,1.847438596E-2
1.769511053E1,-1.318225823E-2,3.994623839E-4,2.130466048E-3,1.335928097E-2
1.769762168E1,-1.318225823E-2,1.464695437E-3,2.130466048E-3,1.343339683E-2
1.770013282E1,-9.986559860E-3,3.994623839E-4,0.000000000E0,9.994545915E-3
1.770264397E1,-5.725627299E-3,2.529928461E-3,0.000000000E0,6.259660213E-3
1.770515511E1,-4.660394508E-3,4.660394508E-3,0.000000000E0,6.590793120E-3
1.770766626E1,-1.211702544E-2,3.595161485E-3,1.065233024E-3,1.268393524E-2
1.771017741E1,-9.986559860E-3,7.856093347E-3,5.326164886E-3,1.377743129E-2
1.771268855E1,-1.464695437E-3,7.856093347E-3,4.260932095E-3,9.056438468E-3
1.771519970E1,-1.464695437E-3,1.211702544E-2,3.195699072E-3,1.261666084E-2
1.771771084E1,6.657706108E-4,1.531272475E-2,-1.065233024E-3,1.536416321E-2
1.772022199E1,1.731003635E-3,7.856093347E-3,-1.065233024E-3,8.114758016E-3
1.772273314E1,4.926702939E-3,7.856093347E-3,-1.065233024E-3,9.334094810E-3
1.772524459E1,2.796236658E-3,5.725627299E-3,2.130466048E-3,6.718677921E-3
1.772775574E1,2.796236658E-3,4.660394508E-3,0.000000000E0,5.434907214E-3
1.773026689E1,3.861469682E-3,1.464695437E-3,-3.195699072E-3,5.221951109E-3
1.773277803E1,1.731003635E-3,2.529928461E-3,-1.065233024E-3,3.245247755E-3
1.773528918E1,6.657706108E-4,4.660394508E-3,0.000000000E0,4.707709367E-3
1.773780032E1,6.657706108E-4,1.464695437E-3,-4.260932095E-3,4.554571939E-3
1.774031147E1,6.657706108E-4,-1.025286783E-2,-2.130466048E-3,1.049301838E-2
1.774282261E1,3.861469682E-3,-8.122402243E-3,0.000000000E0,8.993573612E-3
1.774533376E1,2.796236658E-3,-7.057168987E-3,-2.130466048E-3,7.884253873E-3
1.774784491E1,3.861469682E-3,-5.991935730E-3,-1.065233024E-3,7.207562923E-3
1.775035605E1,-1.464695437E-3,-7.057168987E-3,-1.065233024E-3,7.285855353E-3
1.775286720E1,5.991935730E-3,-3.861469682E-3,3.195699072E-3,7.811960987E-3
1.775537673E1,8.122402243E-3,2.529928461E-3,3.195699072E-3,9.087708665E-3
1.775788787E1,7.057168987E-3,6.790860556E-3,1.065233024E-3,9.851606092E-3
1.776039902E1,7.057168987E-3,3.595161485E-3,1.065233024E-3,7.991466799E-3
1.776291017E1,7.057168987E-3,1.105179265E-2,3.195699072E-3,1.349660133E-2
1.776542131E1,5.991935730E-3,1.318225823E-2,2.130466048E-3,1.463605519E-2
1.776793246E1,1.025286783E-2,1.744319126E-2,4.260932095E-3,2.067708302E-2
1.777044360E1,8.122402243E-3,1.531272475E-2,5.326164886E-3,1.813342190E-2
1.777295475E1,9.187635034E-3,1.637795754E-2,7.456631400E-3,2.020523404E-2
1.777546590E1,1.451379992E-2,2.276935615E-2,7.456631400E-3,2.801241366E-2
1.777797704E1,1.025286783E-2,2.276935615E-2,5.326164886E-3,2.553297692E-2
1.778048819E1,1.238333434E-2,1.531272475E-2,5.326164886E-3,2.040084657E-2
1.778299933E1,1.983996481E-2,1.637795754E-2,7.456631400E-3,2.678550071E-2
1.778551058E1,1.877473295E-2,1.850842312E-2,9.587096982E-3,2.805289205E-2
1.778802173E1,1.877473295E-2,1.637795754E-2,1.065232977E-2,2.709612924E-2
1.779053287E1,2.516612969E-2,1.211702544E-2,9.587096982E-3,2.953081133E-2
1.779304402E1,2.836182900E-2,1.105179265E-2,1.065232977E-2,3.224914874E-2
1.779555517E1,2.623136342E-2,1.637795754E-2,8.521864191E-3,3.207715837E-2
1.779806631E1,3.262276202E-2,1.105179265E-2,1.171756350E-2,3.638252351E-2
1.780057746E1,3.794892505E-2,5.725627299E-3,1.171756350E-2,4.012735992E-2
1.780308860E1,3.901416063E-2,2.529928461E-3,8.521864191E-3,4.001409048E-2
1.780559975E1,4.327509180E-2,2.529928461E-3,1.065232977E-2,4.463861823E-2
1.780811090E1,5.286218971E-2,2.529928461E-3,1.065232977E-2,5.398410663E-2
1.781062204E1,5.392742157E-2,-2.796236658E-3,9.587096982E-3,5.484430841E-2
1.781313319E1,5.499265343E-2,-4.926702939E-3,6.391398143E-3,5.558160040E-2
1.781564480E1,5.925358832E-2,-6.657706108E-4,5.326164886E-3,5.949621006E-2
1.781815595E1,5.605788901E-2,-1.731003635E-3,6.391398143E-3,5.644761522E-2
1.782066709E1,5.925358832E-2,-8.122402243E-3,8.521864191E-3,6.041178127E-2
1.782317824E1,6.351451576E-2,-2.796236658E-3,6.391398143E-3,6.389649929E-2
1.782568938E1,6.884068251E-2,1.464695437E-3,5.326164886E-3,6.906194997E-2
1.782820053E1,6.244928762E-2,3.994623839E-4,7.456631400E-3,6.289415272E-2
1.783071168E1,6.351451576E-2,5.725627299E-3,9.587096982E-3,6.448867302E-2
1.783322282E1,6.244928762E-2,1.464695437E-3,4.260932095E-3,6.261161553E-2
1.783573397E1,6.671021879E-2,1.424749196E-2,8.521864191E-3,6.874493790E-2
1.783824511E1,6.564498693E-2,1.211702544E-2,5.326164886E-3,6.696607086E-2
1.784075626E1,6.777545065E-2,5.725627299E-3,4.260932095E-3,6.815020221E-2
1.784326741E1,6.457975507E-2,6.790860556E-3,5.326164886E-3,6.515388388E-2
1.784577855E1,6.031882018E-2,3.595161485E-3,3.195699072E-3,6.051031107E-2
1.784828970E1,5.925358832E-2,3.595161485E-3,3.195699072E-3,5.944851056E-2
1.785080084E1,5.392742157E-2,2.529928461E-3,1.065233024E-3,5.399724119E-2
1.785331199E1,5.392742157E-2,-1.731003635E-3,-4.260932095E-3,5.412318092E-2
1.785582314E1,5.392742157E-2,3.595161485E-3,1.065233024E-3,5.405762393E-2
1.785833428E1,4.860125855E-2,4.660394508E-3,1.065233024E-3,4.883580992E-2
1.786084543E1,4.647079110E-2,-4.926702939E-3,-4.260932095E-3,4.692507187E-2
1.786335657E1,4.647079110E-2,-7.057168987E-3,-4.260932095E-3,4.719633039E-2
1.786586772E1,4.753602296E-2,3.994623839E-4,-5.326164886E-3,4.783514484E-2
1.786837886E1,4.753602296E-2,-2.796236658E-3,-7.456631400E-3,4.819848307E-2
1.787089001E1,4.753602296E-2,-3.861469682E-3,-6.391398143E-3,4.811896089E-2
1.787340116E1,4.966649041E-2,-3.861469682E-3,-8.521864191E-3,5.054001768E-2
1.787592423E1,5.392742157E-2,4.660394508E-3,-3.195699072E-3,5.422267576E-2
1.787843537E1,5.818835273E-2,4.660394508E-3,-9.587096982E-3,5.915670798E-2
1.788094652E1,6.244928762E-2,1.464695437E-3,-5.326164886E-3,6.269311677E-2
1.788345767E1,6.990591437E-2,-6.657706108E-4,-7.456631400E-3,7.030562898E-2
1.788596881E1,6.884068251E-2,-6.657706108E-4,-7.456631400E-3,6.924654627E-2
1.788847996E1,7.629731297E-2,4.660394508E-3,-4.260932095E-3,7.655817910E-2
1.789099110E1,8.588441461E-2,7.856093347E-3,-4.260932095E-3,8.634816975E-2
1.789350225E1,9.760197252E-2,4.660394508E-3,-7.456631400E-3,9.799727378E-2
1.789601340E1,1.103847697E-1,1.105179265E-2,-3.195699072E-3,1.109826653E-1
1.789852454E1,1.252980381E-1,1.531272475E-2,-2.130466048E-3,1.262482348E-1
1.790103569E1,1.370155960E-1,1.105179265E-2,-3.195699072E-3,1.374977388E-1
1.790354683E1,1.497983932E-1,8.921326138E-3,-2.130466048E-3,1.500789378E-1
1.790605162E1,1.625811905E-1,1.424749196E-2,4.260932095E-3,1.632598850E-1
1.790856277E1,1.732335240E-1,1.531272475E-2,5.326164886E-3,1.739905210E-1
1.791107392E1,1.913424879E-1,1.637795754E-2,9.587096982E-3,1.922812981E-1
1.791358506E1,2.062557489E-1,2.170412242E-2,1.171756350E-2,2.077253094E-1
1.791609621E1,2.169080675E-1,2.489982173E-2,1.171756350E-2,2.186467748E-1
1.791860735E1,2.350170314E-1,2.916075476E-2,1.384802908E-2,2.372237817E-1
1.792111850E1,2.446041405E-1,2.489982173E-2,2.023942769E-2,2.466998604E-1
1.792362965E1,2.595174015E-1,2.489982173E-2,2.343512699E-2,2.617603636E-1
1.792614079E1,2.701697350E-1,2.383458801E-2,2.450035885E-2,2.723234122E-1
